filename,Cassava Bacterial Blight,Cassava Brown Leaf Spot,Cassava Healthy,Cassava Mosaic,Cassava Root Rot,Corn Brown Spots,Corn Charcoal,Corn Chlorotic Leaf Spot,Corn Gray leaf spot,Corn Healthy,Corn Insects Damages,Corn Mildew,Corn Purple Discoloration,Corn Smut,Corn Streak,Corn Stripe,Corn Violet Decoloration,Corn Yellow Spots,Corn Yellowing,Corn leaf blight,Corn rust leaf,Tomato Brown Spots,Tomato bacterial wilt,Tomato blight leaf,Tomato healthy,Tomato leaf mosaic virus,Tomato leaf yellow virus
IMG_3467_JPG.rf.72aa1c9257ede73d5cdf77f0d981a031.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3468_JPG.rf.75cbc5a7aa7924134f0e2c1fe00447be.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3469_JPG.rf.d9f3726d95453a0a82d6cef24cdd37c7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3470_JPG.rf.135bdcd82b8bf33c52e0403720c62824.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3471_JPG.rf.e35d6daf129d166221e0af8d70af3ca8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3472_JPG.rf.93e52670bbded0f02f1dbf9cd8d09191.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3473_JPG.rf.4eba47687aaface927f58fbf84874ed7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3474_JPG.rf.ee6e22a1f8fd060424acfc610702be1f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3475_JPG.rf.8dac88700467c8cfa68421597ddc4816.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3476_JPG.rf.2d49cc304a119b1ec4886df379281cb9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3477_JPG.rf.7de0d29328c8edbbcdac864ebc8d290a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3478_JPG.rf.2426f260f3db50c5d93c8b21abe2421b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3479_JPG.rf.5cb1a8cc91b6a6cc4fefab4d5661a044.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3480_JPG.rf.a4f357b5d0f4249a2331fa05b85a7376.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3481_JPG.rf.05b96af163cec2ff7ce7894f584a9684.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3483_JPG.rf.f611246d711ecd41f4e49f69e725107c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3484_JPG.rf.6654b064cb790beea35920c9e7324851.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3485_JPG.rf.737578d93eaea13959f87e823c88a7e4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3486_JPG.rf.edcd6c1f2f85aca0a0dd3813d43b7549.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3487_JPG.rf.5ec8e5a2d612a657cc6def215c45be1a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3488_JPG.rf.3283c812ccc7f9725d2d4cd318c2db11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3489_JPG.rf.8951723c758d4c689be59becd650c2d2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3490_JPG.rf.65c7d60ef392949b64a0ac3986d4d5f2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3491_JPG.rf.8b34eeec307412892844089189fcb32f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3493_JPG.rf.8b47c7639ee71ece1468afe250807f4e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3494_JPG.rf.573ef49712295e5da34052aff76ebaca.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3495_JPG.rf.a39f0183631ed0adbe478ef27d22808b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3496_JPG.rf.beba62a0ae90e8ce96f13a4b5e0d63b8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3497_JPG.rf.5f0cd3b9d7ec1969ce89b3a8ab2b0f16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3498_JPG.rf.5abc19978a49048a47596c7830b44386.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3500_JPG.rf.6fbaad30d2e211ac8c03d24b330dccb1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3501_JPG.rf.a1f5e0d9808f7fea93191a01b830f44d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3502_JPG.rf.dbcab5b902bfda7243f44a624c8d4cc9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3503_JPG.rf.b18eb7db99d1305fa0e9c9efeb78b0f7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3504_JPG.rf.a0e4095a41662ee799b57ba8c7842c1b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3507_JPG.rf.e26470ad5555a7786dcb51491b2972e0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3508_JPG.rf.5a4464082f5be3b8d4d69457af57369e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3509_JPG.rf.9ad24e1237c9922c43042f7393bf1d5a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3510_JPG.rf.096455a79eabb01fbac30c688fbe13f8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3511_JPG.rf.9f4aa1e9807f297954d3c080ca360303.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3512_JPG.rf.c9b8db38ef0e941b1e75f451a8746240.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3513_JPG.rf.f23977f40ac53ade5167a0671fd02fed.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3514_JPG.rf.db9234b0a8dfd956e6025c105c15439c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3515_JPG.rf.acf37a5a72c3e14545a7154b0d8540fb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3516_JPG.rf.ddfc52bd1bab7ec12612361754778866.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3517_JPG.rf.fadd069645e526dbb4eabc56c35f2a22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3518_JPG.rf.aa1c8f8ab9da32c2e8c390397ddc033f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3519_JPG.rf.4df6ec7ced1edf869e906d1a8ea40bae.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3520_JPG.rf.928c3a4df37fedd515e36784ddf1bcc2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3521_JPG.rf.54cdc3fe9f76db4a2e0c2e01573ff04c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3522_JPG.rf.e2c038b9de07e628d4e7802d2d71a5e4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3523_JPG.rf.f525b6ca2e1f3e43c7adb6f9c74547cc.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3524_JPG.rf.3cc3a145a6757760f1cd7653ff1b318a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3525_JPG.rf.d637b109191c6bb3bc65daa9d0b35be6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3526_JPG.rf.e820f9d43cbc41ef15a988597aaa854a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3532_JPG.rf.c9f780098ef8444e00fd830049a107a4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_3578_JPG.rf.b193c411327bb166796b3d600a96fbc1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3579_JPG.rf.9e7a73864c7e31c269f1b03d21375295.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3581_JPG.rf.0d93a407c3ec28a8928d94f36495c14b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3582_JPG.rf.97f17518b0bb73a98a15353f3607f63e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IMG_3583_JPG.rf.e566bcfeb28dfa2c08db7dca4754b96b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3584_JPG.rf.42af1cc07f7a1e70519ab47c388312d2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3589_JPG.rf.39320cfa796b3b455e6aaacf2d89b68f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3590_JPG.rf.c0f6b650f08fff39949df1bda862de55.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3591_JPG.rf.f0da2e7e1aaa99cca3c0b6f2c00cd18c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3602_JPG.rf.ee0131b70c4683360a7cc47077c16a93.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3604_JPG.rf.f39e58620331f63367956f21933e340b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3605_JPG.rf.7c97dc8cc8325c6facc717bd706886b4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3606_JPG.rf.5eef49618adf297749fc53ebf650efad.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3607_JPG.rf.b5fb3bdd88fbbe26fa08bf4d671a3aa8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_3608_JPG.rf.603413dee8fcf7a8c187c0b6994707a9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jaunissement_dessechement-1-_jpg.rf.6e57d25845b53a84bfe2e377f7e4ef9e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jaunissement_dessechement-2-_jpg.rf.5682c624bc9ef12aaf5eb2f8226420d4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jaunissement_dessechement-3-_jpg.rf.58aedacea297f18cfd3b294c66f410ce.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mais_Brulure_-1-_jpg.rf.73e10c6feba1a73750f601d25eac4482.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-10-_jpg.rf.215c8e70d16d58e26f7a86610bffbe08.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-102-_jpg.rf.033af745d66a8a199b6b1eced530df94.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-103-_jpg.rf.b11ef391c9f826834c45c3d89205e42a.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mais_Brulure_-104-_jpg.rf.cab67f6c59ac6d1d0dda3814c8558013.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mais_Brulure_-105-_jpg.rf.54c30899b518cd2e90306165b2c42196.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mais_Brulure_-106-_jpg.rf.e693a112210206d1c954011a0b258c03.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-107-_jpg.rf.ac37da0b925a80d56f2098fb60be3954.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mais_Brulure_-11-_jpg.rf.3ba311ed52d8bd1c33ab64d3b9d5d462.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-113-_jpg.rf.9bdbfebc4f815b4e6145e2583e2218b9.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mais_Brulure_-120-_jpg.rf.c5958e58264313b50ce8e8ad1f7a2008.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-121-_jpg.rf.e3fe78ded88fc9da9fbb8a144c675de7.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-122-_jpg.rf.705823fd2563902503048952a68f010f.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-124-_jpg.rf.08b350d4584dc439bc34deed42484b34.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-127-_jpg.rf.b69557f95abec8c0cc7939d00916bc08.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-129-_jpg.rf.cf8708dbcfe5db881cd52464797c1fad.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-13-_jpg.rf.977fa93ef10c3d076163b85def28eb34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-130-_jpg.rf.41094524497460c459eeb9a2f4ac97e7.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-131-_jpg.rf.98ee4b5d465c1e5c2fa241563d515ef1.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-132-_jpg.rf.1ba05b6a74dd7e41cbb99a929d0a6c82.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-133-_jpg.rf.44bf0a225c3099ad7fc30f4daa3edf6c.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mais_Brulure_-134-_jpg.rf.439e972c495630e5f9c49f8393aba23b.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-135-_jpg.rf.a96c1bcc1eb281e2c38baacedf8c298b.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-136-_jpg.rf.94a58d61210d0a46f48a49b23f4b11dc.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-137-_jpg.rf.319828792d4517503371b5eacfa585e2.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-138-_jpg.rf.09a71015b149c73c0dcc5f33f7071e28.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-139-_jpg.rf.3e86c314bffbfd43ac9b0a46b2f6df82.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-14-_jpg.rf.059c3aa1cb2ada94045ec4eff987159b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-140-_jpg.rf.9d30cfe0f517bcbbcfdc081982eff736.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-141-_jpg.rf.ea64fd4bc5eb3b644d560b0fb0bf522c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-142-_jpg.rf.e995196b23e0d32eb7cbec64f3344c11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-143-_jpg.rf.8a8bd6381006164919a77f92e47a6e5e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-144-_jpg.rf.73f1d906100f19d4f97dc036433b53cb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-145-_jpg.rf.9eaa71a348d49b6273d69d368a0fb684.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-146-_jpg.rf.c0156328e24464df2f3c67acf2b2a145.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-147-_jpg.rf.a7235223e5569ddb990ad9442dd0778f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-148-_jpg.rf.8645a7c4807eaeb1091a4f4ed7e57435.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-149-_jpg.rf.a516cd7bd87fd9fabce69a159b14115b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-15-_jpg.rf.c0b2f606ccf0beb0144559fff0a19e0f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-150-_jpg.rf.81287a672585c54155cd526b9cad2581.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-151-_jpg.rf.f03ae05d9a4d5a4dc26f1d964060d536.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-152-_jpg.rf.26c835e15ef740233457e7bc4da5729b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-153-_jpg.rf.365b949858c854adfa162f81687e6189.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-154-_jpg.rf.6bfbed7ae71bb55a1532f7e554fcc9eb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-155-_jpg.rf.cbde1d2366c87ac529263e0257578565.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-156-_jpg.rf.fef246b69f0a8b60b79b844d038a753d.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-157-_jpg.rf.994719692f387dcadd8c51fdc096ca65.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-158-_jpg.rf.9e4a29e7542d8e8c703831152cce7695.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-159-_jpg.rf.48fe245548ad43eb9b8adba7ac8b0d64.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-16-_jpg.rf.d8e44a078c6ed59421a0652faa8f4da7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-160-_jpg.rf.dee99feb89d284728ea93f512fffc694.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-161-_jpg.rf.ebbe53d26856c1cc37139ddc2a188b54.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-162-_jpg.rf.1d7b6cff4292d0ccd80effbc9e9d7aff.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-163-_jpg.rf.c872d59757602933585b2c6dc1e045cb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-164-_jpg.rf.797067a4440e8374cfa48def8a9b1b13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-165-_jpg.rf.8f41f558e64d47965a7a9ce8c080bf11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-166-_jpg.rf.8fc314be8afe8be57a3449b8ab331a98.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-167-_jpg.rf.d04deca17c451936e41996c537edd278.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-168-_jpg.rf.7c10ff539e466204841f3b1157112047.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-169-_jpg.rf.66708ce4e064478e23a2dae05f820f98.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-17-_jpg.rf.f10f1fafcfba235155432b7238c70cb8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-170-_jpg.rf.f92c768e412786b2e5c8020c8d6af842.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-171-_jpg.rf.62474a2d122a82a0ba8d41bcbc840256.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-172-_jpg.rf.e0d7f003ec6efba5b14ac6021bb92aea.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-173-_jpg.rf.710270c387f1a9b4c8f7227a6a9cf1ae.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-174-_jpg.rf.7fc1e473c5ec2b2e8a8ee74ef306499d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mais_Brulure_-175-_jpg.rf.8927a771b9d7d5ba208ec5c4acdf02b3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
